Genome ID,Genome Name,Version,Kleborate version,strain,species,species_match,contig_count,N50,largest_contig,total_size,ambiguous_bases,QC_warnings,ST,virulence_score,resistance_score,num_resistance_classes,num_resistance_genes,Yersiniabactin,YbST,Colibactin,CbST,Aerobactin,AbST,Salmochelin,SmST,RmpADC,RmST,rmpA2,wzi,K_locus,K_type,K_locus_problems,K_locus_confidence,K_locus_identity,K_locus_missing_genes,O_locus,O_type,O_locus_problems,O_locus_confidence,O_locus_identity,O_locus_missing_genes,AGly_acquired,Col_acquired,Fcyn_acquired,Flq_acquired,Gly_acquired,MLS_acquired,Phe_acquired,Rif_acquired,Sul_acquired,Tet_acquired,Tgc_acquired,Tmt_acquired,Bla_acquired,Bla_inhR_acquired,Bla_ESBL_acquired,Bla_ESBL_inhR_acquired,Bla_Carb_acquired,Bla_chr,SHV_mutations,Omp_mutations,Col_mutations,Flq_mutations,truncated_resistance_hits,spurious_resistance_hits,Chr_ST,gapA,infB,mdh,pgi,phoE,rpoB,tonB,ybtS,ybtX,ybtQ,ybtP,ybtA,irp2,irp1,ybtU,ybtT,ybtE,fyuA,clbA,clbB,clbC,clbD,clbE,clbF,clbG,clbH,clbI,clbL,clbM,clbN,clbO,clbP,clbQ,iucA,iucB,iucC,iucD,iutA,iroB,iroC,iroD,iroN,rmpA,rmpD,rmpC,spurious_virulence_hits
5f48c5a7677a556748246d53,ERR1541331,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,75,221083,840505,5472912,yes (881),ambiguous_bases,ST392,0,3,9,11,-,0,-,0,-,0,-,0,-,0,-,-,unknown (KL27),unknown (K27),?-,None,99.21%,"KL27_03_wzi,KL27_04_wza,KL27_05_wzb,KL27_06_wzc,KL27_07_wcaJ",O4,O4,none,Very high,99.71%,,aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-11.v1^,35Q,-,MgrB-49%,GyrA-83I;ParC-80I,-,-,ST392,3,4,6,1,7,4,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f487340f87f393a0491cd87,ERR1541332,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,59,364050,639492,5588472,yes (778),ambiguous_bases,ST101,1,2,9,11,ybt 9; ICEKp3,183-1LV,-,0,-,0,-,0,-,0,-,wzi137,KL17,K17,none,Very high,99.98%,,O1/O2v1,O1,none,Very high,98.03%,,aadA2;aadA^;aph(3')-VIb*;strA.v1,-,-,-,-,mphA,cmlA1*,-,sul3,tet(D),-,dfrA14.v2*,-,-,CTX-M-14^,-,OXA-48,SHV-1^,-,OmpK35-17%;OmpK36GD,-,GyrA-83Y;GyrA-87N;ParC-80I,-,TEM-150?-0%;qnrS10?-0%;qnrS1?-57%,ST101,2,6,1,5,4,1,6,5,11,6,5,1,25,37,9,5,107,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47e271f87f390ffe91c2d7,ERR1541333,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,95,377230,559879,5477330,yes (655),ambiguous_bases,ST147,0,2,6,8,-,0,-,0,-,0,-,0,-,0,-,wzi420,KL10,K10,?-,Good,96.71%,KL10_19_manB,O3/O3a,O3/O3a,?-,Good,97.92%,O3/O3a_02_manB,aac(3)-IIa.v1^;aac(6')-Ib'.v1;aadA*,-,-,-,-,-,CatB4.v1?,-,-,-,-,-,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-11.v1^,35Q,-,-,GyrA-83Y;GyrA-87A;ParC-80I,OXA-9.v1*-42%,-,ST147,3,4,6,1,7,4,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f498e05677a556bc8247dfa,ERR1541334,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,52,372862,803199,5503925,yes (392),ambiguous_bases,ST294,1,2,8,12,ybt 16; ICEKp12,530-5LV,-,0,-,0,-,0,-,0,-,wzi274,KL30,K30,none,Very high,99.14%,,O1/O2v1,O2a,none,Very high,99.88%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-1^,-,-,-,-,-,-,ST294,2,1,2,1,4,4,87,92,122,121,129,11,298,332,2,11,4,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48a0a0677a553e6a246add,ERR1541335,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,85,208189,394875,5631007,yes (494),ambiguous_bases,ST395,0,2,4,5,-,0,-,0,-,0,-,0,-,0,-,wzi105,KL108,unknown (KL108),none,Perfect,100.00%,,O1/O2v2,O1,none,Very high,98.97%,,aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,-,-,-,-,-,-,-,-,-,-,NDM-1,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%;sul1?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a221af87f390eb791f82e,ERR1541336,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,58,355505,803243,5516860,yes (806),ambiguous_bases,ST294,1,2,8,12,ybt 16; ICEKp12,530-5LV,-,0,-,0,-,0,-,0,-,wzi274,KL30,K30,none,Very high,99.14%,,O1/O2v1,O2a,none,Very high,99.88%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,-,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-1^,-,-,-,-,-,-,ST294,2,1,2,1,4,4,87,92,122,121,129,11,298,332,2,11,4,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f496506f87f395dfd91ea15,ERR1541339,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,43,299249,529834,5274292,yes (779),ambiguous_bases,ST3677,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,-,KL18,K18,none,Very high,98.95%,,O1/O2v1,O1,none,Very high,98.55%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST3677,10,1,1,1,9,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49e973677a55cb1624848a,ERR1541342,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,129,275688,918014,5724865,yes (1007),ambiguous_bases,ST35,1,2,2,2,ybt 9; ICEKp3,173-2LV,-,0,-,0,-,0,-,0,-,wzi16,KL16,K16,none,Very high,99.42%,,O1/O2v1,O1,none,Very high,98.51%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CTX-M-3,-,OXA-48,SHV-33,-,-,-,-,-,dfrA14.v2*?-63%,ST35,2,1,2,1,10,1,19,5,11,6,5,1,349,427,9,5,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49f5c664435f8ac8747fe5,ERR1541343,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,44,333059,892181,5437210,yes (708),ambiguous_bases,ST405,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi143,KL151,unknown (KL151),none,Very high,99.24%,,O4,O4,-,Good,99.73%,O4_06_glycosyltransferase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-76,35Q,-,-,-,-,-,ST405,2,1,62,3,10,4,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48bf1564435fc4c8745cde,ERR1541344,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,98,226286,807743,5395021,yes (780),ambiguous_bases,ST3678,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi224,unknown (KL49),unknown (K49),?-+,None,98.93%,"KL49_11_wclK,KL49_13_wzx,KL49_14_wcpF,KL49_15",OL101,unknown (OL101),-,Good,95.24%,OL101_09_glycosylhydrolase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-36,35Q,-,-,-,-,-,ST3678,2,1,1,1,9,1,373,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4986d0677a55d6a3247d8b,ERR1541345,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,39,302786,753455,5434296,yes (980),ambiguous_bases,ST405,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi143,KL151,unknown (KL151),-,High,99.24%,KL151_06_wzc,O4,O4,-,Good,99.73%,O4_06_glycosyltransferase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-76,35Q,-,-,-,-,-,ST405,2,1,62,3,10,4,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49a97764435ff677747993,ERR1541347,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,34,473672,1355086,5383220,yes (1186),ambiguous_bases,ST3679,1,0,0,0,ybt 4; plasmid,329-1LV,-,0,-,0,-,0,-,0,-,wzi133,KL25,K25,-,High,98.53%,KL25_09_wfeD,O1/O2v1,O1,none,Very high,98.44%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST3679,47,150,1,1,4,1,12,18,20,27,46,13,41,71,9,8,26,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49db3b677a5507762483f4,ERR1541348,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,71,318468,502747,5425905,yes (584),ambiguous_bases,ST36,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.42%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST36,2,1,2,1,7,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48f8fcf87f39842e91e079,ERR1541349,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,125,172479,395200,5792815,yes (484),ambiguous_bases,ST395,0,2,10,15,-,0,-,0,-,0,-,0,-,0,-,wzi105,KL108,unknown (KL108),?,Good,100.00%,,O1/O2v2,O1,none,Very high,98.97%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,CatB4.v1?;catA1^,-,sul1,tet(A).v1,-,dfrA1.v1,OXA-1,-,CTX-M-15,-,NDM-1;OXA-48,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f486775f87f39747791cca6,ERR1541351,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,106,208210,555515,5667600,yes (694),ambiguous_bases,ST395,0,2,10,14,-,0,-,0,-,0,-,0,-,0,-,wzi105,KL108,unknown (KL108),none,Very high,100.00%,,O1/O2v2,O1,none,Very high,98.97%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,CatB4.v1?;catA1^,-,sul1,tet(A).v1,-,dfrA1.v1,OXA-1,-,CTX-M-15,-,NDM-1,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47d4aa677a554c22245ab9,ERR1541352,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,210,198126,800536,5755929,yes (1350),ambiguous_bases,ST395,0,2,9,14,-,0,-,0,-,0,-,0,-,0,-,wzi105,KL108,unknown (KL108),none,Perfect,100.00%,,O1/O2v2,O1,none,Very high,98.97%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,CatB4.v1?;catA1^,-,-,tet(A).v1,-,dfrA1.v1,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,NDM-1,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%;sul1?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a1e04f87f39f3c691f7ec,ERR1541353,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,101,241344,639338,5773563,yes (983),ambiguous_bases,ST405,1,2,9,13,ybt 27; ICEKp22,312,-,0,-,0,-,0,-,0,-,wzi143,KL151,unknown (KL151),none,Very high,99.23%,,O4,O4,none,Very high,99.68%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-76,35Q,-,-,-,-,fosA7*?-0%,ST405,2,1,62,3,10,4,110,6,62,60,4,1,145,148,2,39,69,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48a79664435f0914745aba,ERR1541354,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,124,191730,395121,5735748,yes (300),ambiguous_bases,ST395,0,2,10,14,-,0,-,0,-,0,-,0,-,0,-,-,unknown (KL108),unknown (KL108),?-,None,100.00%,"KL108_03_wzi,KL108_04_wza,KL108_05_wzb,KL108_06_wzc",O1/O2v2,O1,none,Very high,98.97%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,CatB4.v1?;catA1^,-,sul1,tet(A).v1,-,dfrA1.v1,OXA-1,-,CTX-M-15,-,NDM-1,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49a084f87f396e4591ee64,ERR1541357,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,51,215261,612648,5483850,yes (981),ambiguous_bases,ST3680,1,0,0,0,ybt 4; plasmid,501-1LV,-,0,-,0,-,0,-,0,-,wzi555,KL178,unknown (KL178),*,Very high,96.57%,,O1/O2v1,O1,none,Very high,97.68%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST3680,2,33,1,1,16,1,9,18,20,143,18,13,350,38,9,8,26,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49e2bcf87f39972f91f389,ERR1541358,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,36,387751,710991,5517328,yes (776),ambiguous_bases,ST336,1,0,5,6,ybt 15; ICEKp11 (truncated),230-1LV,-,0,-,0,-,0,-,0,-,wzi141,KL25,K25,-,High,99.17%,KL25_09_wfeD,O5,O5,*,High,94.21%,,strA.v1^;strB.v1,-,-,-,-,mphA,-,-,sul2*,-,-,dfrA14.v2*,TEM-1D.v1^,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,-,ST336,2,1,1,1,72,4,4,6,15,22,4,1,37*-54%,34,14,1,4,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f495fdf677a5538b4247a52,ERR1541360,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,131,474414,979971,5453790,yes (804),ambiguous_bases,ST48,0,2,9,13,-,0,-,0,-,0,-,0,-,0,-,wzi62,KL62,K62,-,High,99.71%,KL62_12,O1/O2v1,O1,none,Very high,97.87%,,aac(3)-IIa.v1;aac(6')-Ib-cr.v2;aph(3')-VIb*;strA.v1^,-,-,-,-,-,CatB4.v1?,arr-3,sul1?;sul2^,tet(A).v1,-,-,CMY-4.v1;OXA-1,-,CTX-M-15,-,OXA-48,SHV-1^,-,-,-,GyrA-83Y,strB.v1?-0%,TEM-129.v2?-0%,ST48,2,5,2,2,7,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48975e64435f8fec74596c,ERR1541362,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,41,385539,709563,5355956,yes (594),ambiguous_bases,ST37,0,0,2,2,-,0,-,0,-,0,-,0,-,0,-,wzi50,KL15,K15,none,Very high,99.79%,,O4,O4,none,Very high,99.72%,,aadA^,-,-,-,-,-,-,-,sul1,-,-,-,-,-,-,-,-,SHV-11.v1^,35Q,-,-,-,-,fosA7*?-0%,ST37,2,9,2,1,13,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48efad677a5507922470c9,ERR1541367,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,46,479517,1797001,5493782,yes (288),ambiguous_bases,ST16,0,2,10,11,-,0,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Very high,99.80%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(6')-Ib-cr.v2;aadA2^,-,-,-,-,mphA,CatB4.v1?,-,sul1,tet(A).v1,-,dfrA12,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-1,-,-,-,GyrA-83F;GyrA-87N;ParC-84K,-,-,ST16,2,1,2,1,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47bf6d64435f7b737445da,ERR1541371,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,217,415985,1123440,5222829,yes (898),ambiguous_bases,ST636,0,0,1,1,-,0,-,0,-,0,-,0,-,0,-,-,KL61,K61,?-+*,Good,96.47%,KL61_17_manC,O5,O5,?-*,Good,94.22%,O5_01_manC,-,-,-,-,-,-,CatB4.v1*,-,-,-,-,-,-,-,-,-,-,SHV-1,-,-,-,-,-,OXA-1*?-0%;aph3-Ia.v1?-0%;mphA?-67%;tetR?-0%,ST636,2,5,1,1,4,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48fff9f87f3962d691e0fb,ERR1541376,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,47,369194,1491236,5474044,yes (293),ambiguous_bases,ST16,0,2,10,11,-,0,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Very high,99.80%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(6')-Ib-cr.v2;aadA2^,-,-,-,-,mphA,CatB4.v1?,-,sul1,tet(A).v1,-,dfrA12,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-1,-,-,-,GyrA-83F;GyrA-87N;ParC-84K,-,-,ST16,2,1,2,1,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4ce43964435f6f997485dc,ERR1541380,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,148,267619,769358,5844256,yes (714),ambiguous_bases,ST45,1,2,8,12,ybt 10; ICEKp4,80,-,0,-,0,-,0,-,0,-,wzi50,KL52,K52,?-,Good,98.01%,KL52_19_rmlA,OL101,unknown (OL101),?-*,Good,92.02%,OL101_02_rfbA,aac(6')-Ib-cr.v2;ant(2'')-Ia*;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,-,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-1*,-,-,-,-,OXA-167?-85%,CatB4.v1?-60%,ST45,2,1,1,6,7,1,12,3,12,4,11,3,83,18,3,10,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47d98cf87f3993f991c1cb,ERR1541384,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,82,307842,1108420,5486417,yes (779),ambiguous_bases,ST307,0,2,9,13,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),?,Good,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,-,-,ST307,4,1,2,52,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4ce45df87f3982c091fec5,ERR1541385,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,102,208192,517241,5650722,yes (615),ambiguous_bases,ST395,0,2,4,5,-,0,-,0,-,0,-,0,-,0,-,wzi105,KL108,unknown (KL108),none,Perfect,100.00%,,O1/O2v2,O1,none,Very high,98.97%,,aadA2^;aph3-Ia.v1^;rmtC,-,-,-,-,mphA,-,-,-,-,-,-,-,-,-,-,NDM-1,SHV-11.v1,35Q,OmpK35-72%,-,GyrA-83I;ParC-80I,-,dfrA12?-0%;sul1?-0%,ST395,3,1,2,4,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47bf6bf87f3958c091c020,ERR1541392,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,78,228746,1149943,5776484,yes (877),ambiguous_bases,ST405,1,2,9,13,ybt 27; ICEKp22,312,-,0,-,0,-,0,-,0,-,wzi143,KL151,unknown (KL151),none,Very high,99.23%,,O4,O4,none,Very high,99.67%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-76,35Q,-,-,-,-,fosA7*?-0%,ST405,2,1,62,3,10,4,110,6,62,60,4,1,145,148,2,39,69,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48b1d5f87f39ede891daad,ERR1541401,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,80,182665,669342,5626723,yes (679),ambiguous_bases,ST11,0,3,10,13,-,0,-,0,-,0,-,0,-,0,-,wzi177,KL125,unknown (KL125),*,High,90.39%,,O3b,O3b,none,Very high,99.05%,,aac(3)-IId^;aac(6')-Ib-cr.v2;aadA2^,-,-,-,-,mphA,CatB4.v1?,-,sul1,tet(D),-,dfrA12;dfrA14.v2*,OXA-1;TEM-1D.v1^;TEM-1D.v1^,-,-,-,OXA-48,SHV-11.v1,35Q,OmpK35-70%,MgrB-53%,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4950a664435f0a66747272,ERR1541402,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,33,368027,729887,5042681,yes (589),ambiguous_bases,ST200,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,-,KL122,unknown (KL122),none,Very high,99.99%,,O1/O2v2,O2afg,none,Very high,98.45%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST200,2,1,2,1,12,1,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47ff32677a55c931245e4e,ERR1541403,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,124,480895,1667049,5580811,yes (975),ambiguous_bases,ST985,1,1,8,12,ybt 16; ICEKp12,277,-,0,-,0,-,0,-,0,-,wzi39,KL39,K39,none,Very high,99.55%,,O1/O2v2,O1,none,Very high,99.35%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-187,-,-,-,-,-,-,ST985,10,3,2,2,6,4,4,6,15,5,4,11,33,23,2,11,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f488268f87f39337b91ce48,ERR1541407,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,104,368881,624510,5732715,yes (683),ambiguous_bases,ST17,0,2,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi162,KL122,unknown (KL122),none,Very high,99.98%,,O1/O2v2,O2afg,none,Very high,98.52%,,aac(3)-IId^;aac(6')-Ib-cr.v2;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(B).v2*;tetR,-,-,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,-,-,OmpK35-45%,-,-,-,SHV-11.v2*?-0%;SHV-129?-60%;strA.v1?-0%,ST17,2,1,1,1,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
